Application,Repeat Count,IP Protocol,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),Packets Sent,Packets Received,Session End Reason,Risk of app,Label,Packets per second,Bytes per second,Average packet size
web-browsing,1.0,tcp,2577.0,1229.0,1348.0,26.0,75.0,13.0,13.0,tcp-fin,4.0,Slowloris,0.3466666666666667,34.36,99.11538461538461
web-browsing,1.0,tcp,1617.0,665.0,952.0,14.0,25.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.56,64.68,115.5
web-browsing,1.0,tcp,1642.0,690.0,952.0,14.0,21.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.6666666666666666,78.19047619047619,117.28571428571429
web-browsing,1.0,tcp,2208.0,998.0,1210.0,23.0,50.0,12.0,11.0,tcp-rst-from-server,4.0,Slowloris,0.46,44.16,96.0
incomplete,1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,aged-out,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,5839.0,2972.0,2867.0,74.0,31.0,38.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3870967741935485,188.3548387096774,78.9054054054054
web-browsing,1.0,tcp,1782.0,770.0,1012.0,17.0,60.0,9.0,8.0,tcp-rst-from-server,4.0,Slowloris,0.2833333333333333,29.7,104.82352941176471
web-browsing,1.0,tcp,1500.0,620.0,880.0,13.0,31.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.41935483870967744,48.38709677419355,115.38461538461539
web-browsing,1.0,tcp,1689.0,735.0,954.0,15.0,31.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.4838709677419355,54.483870967741936,112.6
web-browsing,1.0,tcp,2279.0,1063.0,1216.0,22.0,59.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3728813559322034,38.6271186440678,103.5909090909091
web-browsing,1.0,tcp,153.0,153.0,0.0,2.0,31.0,2.0,0.0,tcp-reuse,4.0,Slowloris,0.06451612903225806,4.935483870967742,76.5
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1609.0,722.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1609.0,114.92857142857143
web-browsing,1.0,tcp,2596.0,1248.0,1348.0,26.0,87.0,13.0,13.0,tcp-fin,4.0,Slowloris,0.2988505747126437,29.839080459770116,99.84615384615384
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1700.0,754.0,946.0,15.0,61.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.2459016393442623,27.868852459016395,113.33333333333333
web-browsing,1.0,tcp,3184.0,1704.0,1480.0,34.0,102.0,19.0,15.0,tcp-fin,4.0,Slowloris,0.3333333333333333,31.215686274509803,93.6470588235294
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1752.0,799.0,953.0,16.0,2.0,9.0,7.0,tcp-rst-from-client,4.0,Slowloris,8.0,876.0,109.5
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,655.0,581.0,74.0,7.0,3.0,6.0,1.0,0,4.0,Slowloris,2.3333333333333335,218.33333333333334,93.57142857142857
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1972.0,888.0,1084.0,18.0,46.0,9.0,9.0,tcp-fin,4.0,Slowloris,0.391304347826087,42.869565217391305,109.55555555555556
web-browsing,1.0,tcp,803.0,729.0,74.0,9.0,5.0,8.0,1.0,0,4.0,Slowloris,1.8,160.6,89.22222222222223
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1412.0,591.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,176.5,117.66666666666667
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1598.0,711.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1598.0,114.14285714285714
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,2177.0,1026.0,1151.0,22.0,5.0,12.0,10.0,tcp-rst-from-client,4.0,Slowloris,4.4,435.4,98.95454545454545
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1976.0,898.0,1078.0,19.0,90.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.2111111111111111,21.955555555555556,104.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1428.0,607.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,178.5,119.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1691.0,745.0,946.0,15.0,30.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.5,56.36666666666667,112.73333333333333
web-browsing,1.0,tcp,5896.0,3029.0,2867.0,74.0,31.0,38.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3870967741935485,190.19354838709677,79.67567567567568
web-browsing,1.0,tcp,1423.0,602.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,177.875,118.58333333333333
web-browsing,1.0,tcp,299.0,225.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,74.75
web-browsing,1.0,tcp,1611.0,724.0,887.0,14.0,12.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,1.1666666666666667,134.25,115.07142857142857
web-browsing,1.0,tcp,1640.0,694.0,946.0,15.0,30.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.5,54.666666666666664,109.33333333333333
web-browsing,1.0,tcp,1962.0,878.0,1084.0,18.0,41.0,9.0,9.0,tcp-fin,4.0,Slowloris,0.43902439024390244,47.853658536585364,109.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1609.0,722.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1609.0,114.92857142857143
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,3183.0,1703.0,1480.0,34.0,102.0,19.0,15.0,tcp-fin,4.0,Slowloris,0.3333333333333333,31.205882352941178,93.61764705882354
web-browsing,1.0,tcp,2573.0,1225.0,1348.0,26.0,87.0,13.0,13.0,tcp-fin,4.0,Slowloris,0.2988505747126437,29.57471264367816,98.96153846153847
web-browsing,1.0,tcp,2313.0,1097.0,1216.0,22.0,64.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.34375,36.140625,105.13636363636364
web-browsing,1.0,tcp,12425.0,667.0,11758.0,20.0,19.0,8.0,12.0,tcp-rst-from-client,4.0,Slowloris,1.0526315789473684,653.9473684210526,621.25
web-browsing,1.0,tcp,1616.0,664.0,952.0,14.0,21.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.6666666666666666,76.95238095238095,115.42857142857143
web-browsing,1.0,tcp,1978.0,900.0,1078.0,19.0,90.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.2111111111111111,21.977777777777778,104.10526315789474
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,12485.0,727.0,11758.0,21.0,39.0,9.0,12.0,tcp-rst-from-client,4.0,Slowloris,0.5384615384615384,320.12820512820514,594.5238095238095
web-browsing,1.0,tcp,1691.0,745.0,946.0,15.0,30.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.5,56.36666666666667,112.73333333333333
web-browsing,1.0,tcp,1554.0,667.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1554.0,111.0
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1594.0,707.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1594.0,113.85714285714286
web-browsing,1.0,tcp,5834.0,2968.0,2866.0,73.0,31.0,37.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3548387096774195,188.19354838709677,79.91780821917808
incomplete,1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,aged-out,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0
web-browsing,1.0,tcp,1304.0,557.0,747.0,10.0,39.0,6.0,4.0,tcp-rst-from-client,4.0,Slowloris,0.2564102564102564,33.43589743589744,130.4
web-browsing,1.0,tcp,1824.0,812.0,1012.0,17.0,60.0,9.0,8.0,tcp-rst-from-server,4.0,Slowloris,0.2833333333333333,30.4,107.29411764705883
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1549.0,669.0,880.0,13.0,30.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.43333333333333335,51.63333333333333,119.15384615384616
web-browsing,1.0,tcp,12365.0,673.0,11692.0,19.0,0.0,8.0,11.0,tcp-rst-from-client,4.0,Slowloris,0.0,0.0,650.7894736842105
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1685.0,739.0,946.0,15.0,30.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.5,56.166666666666664,112.33333333333333
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1615.0,729.0,886.0,14.0,39.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,0.358974358974359,41.41025641025641,115.35714285714286
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1928.0,850.0,1078.0,19.0,90.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.2111111111111111,21.42222222222222,101.47368421052632
web-browsing,1.0,tcp,1562.0,675.0,887.0,14.0,12.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,1.1666666666666667,130.16666666666666,111.57142857142857
web-browsing,1.0,tcp,1467.0,646.0,821.0,12.0,0.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,0.0,0.0,122.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,2256.0,1046.0,1210.0,23.0,50.0,12.0,11.0,tcp-rst-from-server,4.0,Slowloris,0.46,45.12,98.08695652173913
web-browsing,1.0,tcp,2307.0,1091.0,1216.0,22.0,59.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3728813559322034,39.101694915254235,104.86363636363636
web-browsing,1.0,tcp,5886.0,3019.0,2867.0,74.0,31.0,38.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3870967741935485,189.8709677419355,79.54054054054055
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1662.0,710.0,952.0,14.0,27.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.5185185185185185,61.55555555555556,118.71428571428571
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1561.0,674.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1561.0,111.5
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
incomplete,1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,aged-out,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0
web-browsing,1.0,tcp,581.0,507.0,74.0,6.0,2.0,5.0,1.0,0,4.0,Slowloris,3.0,290.5,96.83333333333333
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1455.0,634.0,821.0,12.0,0.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,0.0,0.0,121.25
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,803.0,729.0,74.0,9.0,5.0,8.0,1.0,0,4.0,Slowloris,1.8,160.6,89.22222222222223
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,2680.0,1332.0,1348.0,27.0,87.0,14.0,13.0,tcp-fin,4.0,Slowloris,0.3103448275862069,30.804597701149426,99.25925925925925
incomplete,1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,aged-out,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0
web-browsing,1.0,tcp,1642.0,696.0,946.0,15.0,61.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.2459016393442623,26.918032786885245,109.46666666666667
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1964.0,880.0,1084.0,18.0,41.0,9.0,9.0,tcp-fin,4.0,Slowloris,0.43902439024390244,47.90243902439025,109.11111111111111
web-browsing,1.0,tcp,2310.0,1094.0,1216.0,22.0,59.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3728813559322034,39.152542372881356,105.0
web-browsing,1.0,tcp,1620.0,668.0,952.0,14.0,25.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.56,64.8,115.71428571428571
web-browsing,1.0,tcp,299.0,225.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,74.75
web-browsing,1.0,tcp,1977.0,899.0,1078.0,19.0,30.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.6333333333333333,65.9,104.05263157894737
web-browsing,1.0,tcp,5831.0,2965.0,2866.0,73.0,31.0,37.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3548387096774195,188.09677419354838,79.87671232876713
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,2245.0,1035.0,1210.0,23.0,50.0,12.0,11.0,tcp-rst-from-server,4.0,Slowloris,0.46,44.9,97.6086956521739
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1976.0,892.0,1084.0,18.0,44.0,9.0,9.0,tcp-fin,4.0,Slowloris,0.4090909090909091,44.90909090909091,109.77777777777777
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,2596.0,1248.0,1348.0,26.0,82.0,13.0,13.0,tcp-fin,4.0,Slowloris,0.3170731707317073,31.658536585365855,99.84615384615384
web-browsing,1.0,tcp,1610.0,723.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1610.0,115.0
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1617.0,730.0,887.0,14.0,12.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,1.1666666666666667,134.75,115.5
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1648.0,696.0,952.0,14.0,21.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.6666666666666666,78.47619047619048,117.71428571428571
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1602.0,715.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1602.0,114.42857142857143
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1954.0,870.0,1084.0,18.0,46.0,9.0,9.0,tcp-fin,4.0,Slowloris,0.391304347826087,42.47826086956522,108.55555555555556
web-browsing,1.0,tcp,1604.0,717.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1604.0,114.57142857142857
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,5844.0,2978.0,2866.0,73.0,31.0,37.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3548387096774195,188.51612903225808,80.05479452054794
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,1611.0,724.0,887.0,14.0,39.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,0.358974358974359,41.30769230769231,115.07142857142857
web-browsing,1.0,tcp,435.0,361.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.75
web-browsing,1.0,tcp,2266.0,1050.0,1216.0,22.0,65.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3384615384615385,34.86153846153846,103.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1555.0,675.0,880.0,13.0,30.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.43333333333333335,51.833333333333336,119.61538461538461
web-browsing,1.0,tcp,1550.0,670.0,880.0,13.0,30.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.43333333333333335,51.666666666666664,119.23076923076923
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,2228.0,1012.0,1216.0,22.0,68.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3235294117647059,32.76470588235294,101.27272727272727
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1978.0,900.0,1078.0,19.0,30.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.6333333333333333,65.93333333333334,104.10526315789474
web-browsing,1.0,tcp,1688.0,742.0,946.0,15.0,60.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.25,28.133333333333333,112.53333333333333
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1548.0,668.0,880.0,13.0,30.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.43333333333333335,51.6,119.07692307692308
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1455.0,634.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,181.875,121.25
web-browsing,1.0,tcp,2290.0,1074.0,1216.0,22.0,62.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3548387096774194,36.935483870967744,104.0909090909091
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1418.0,597.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,177.25,118.16666666666667
web-browsing,1.0,tcp,1965.0,887.0,1078.0,19.0,30.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.6333333333333333,65.5,103.42105263157895
web-browsing,1.0,tcp,1418.0,597.0,821.0,12.0,0.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,0.0,0.0,118.16666666666667
web-browsing,1.0,tcp,5858.0,2991.0,2867.0,74.0,31.0,38.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3870967741935485,188.96774193548387,79.16216216216216
web-browsing,1.0,tcp,1496.0,616.0,880.0,13.0,30.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.43333333333333335,49.86666666666667,115.07692307692308
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,2305.0,1089.0,1216.0,22.0,67.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3283582089552239,34.40298507462686,104.77272727272727
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
